NS_position_y,warning.started,final.started,exp_trials_loop.ran,__participant,training_intro.stopped,NS_button_example.numClicks,intro_continue.keys,S_button_example.timesOff,study_id,ready_spacebar_2.duration,NS_button_practice.timesOn,pre_quiz_key.rt,consent.started,exp_trials_loop.thisN,S_button_practice.timesOff,NS_button.timesOn,unique_item_no,key_resp_end_prac.rt,button_pos_warning.stopped,session,pre_prac_key.duration,__session,pre_quiz.stopped,prac_feedback_loop.thisN,warning.stopped,answer,NS_button_example.timesOff,prac_feedback_loop.thisIndex,frameRate,ready_to_go.stopped,pre_quiz_key.duration,AC_button.numClicks,age_textbox.text,training_intro_key.rt,pre_quiz_key.keys,intro.stopped,S_button_practice.numClicks,S_button_example.numClicks,AC_button.timesOn,ready_spacebar.rt,training_intro_key.duration,pre_prac_key.keys,ready_spacebar.keys,__datetime,feedback,instruction,pre_practice.started,NS_button.timesOff,practice_trial_feedback.started,trials.started,gender_slider.response,demographics.started,intro.started,trials.stopped,prac_feedback_loop.ran,NS_position_x,S_button.numClicks,consent.stopped,S_position_y,ready_spacebar.duration,AC_button.timesOff,instruction_colour,S_position_x,psychopyVersion,OS,expName,pre_quiz.started,ready_to_go.started,exp_trials_loop.thisTrialN,stim_size_y,ready_spacebar_2.rt,training_intro.started,NS_button_practice.numClicks,image,image_path,stim_size_x,pre_practice.stopped,NS_button_practice.timesOff,training_intro_key.keys,prac_feedback_loop.thisTrialN,practice_trial_feedback.stopped,S_button_example.timesOn,S_button_practice.timesOn,intro_continue.duration,S_button.timesOff,date,exp_trials_loop.thisIndex,prac_feedback_loop.thisRepN,S_button.timesOn,exp_trials_loop.thisRepN,type,demographics.stopped,button_pos_warning.started,pre_prac_key.rt,NS_button_example.timesOn,__experimentName,key_resp_end_prac.duration,ready_spacebar_2.keys,intro_continue.rt,NS_button.numClicks,key_resp_end_prac.keys,number,final.stopped,total_correct_AC,passed,participant
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,5,NA,[],48,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,525.8933000000119,NA,NA,NA,531.1058000000119,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,5,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0465_avr_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.716800000011858],2025-07-15_11h39.27.001,47,NA,[2.716800000011858],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,6,NA,[],100,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,531.1123000000119,NA,NA,NA,545.6043000000119,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,6,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0363_v6_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[11.999500000000012],2025-07-15_11h39.27.001,99,NA,[11.999500000000012],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,7,NA,[5.866799999952377],59,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.866799999952377],NA,545.6092,NA,NA,NA,553.9712,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,7,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0487_iii_6_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,58,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,8,NA,[],120,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,553.9784999999999,NA,NA,NA,559.8041999999881,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,8,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0558_v1_2_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.3331999999880964],2025-07-15_11h39.27.001,119,NA,[3.3331999999880964],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,9,NA,[],115,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,559.8103999999762,NA,NA,NA,568.9033000000119,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,9,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_v6_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[6.599500000000035],2025-07-15_11h39.27.001,114,NA,[6.599500000000035],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,10,NA,[],69,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,568.909,NA,NA,NA,575.7701000000238,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,10,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0026_v4_5_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.366500000000087],2025-07-15_11h39.27.001,68,NA,[4.366500000000087],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,11,NA,[6.232699999988085],57,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.232699999988085],NA,575.7766000000238,NA,NA,NA,584.5024999999999,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,11,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0481_avl_4_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,56,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,12,NA,[],30,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,584.5063999999761,NA,NA,NA,589.686,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,12,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0558_v1_2_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.6833999999761318],2025-07-15_11h39.27.001,29,NA,[2.6833999999761318],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,13,NA,[],92,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,589.6908000000119,NA,NA,NA,595.0522,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,13,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0273_ii_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.8660999999642627],2025-07-15_11h39.27.001,91,NA,[2.8660999999642627],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,14,NA,[],73,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,595.057,NA,NA,NA,601.4186000000238,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,14,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0042_v4_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[3.8663999999761245],2025-07-15_11h39.27.001,72,NA,[3.8663999999761245],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,15,NA,[],101,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,601.4236000000238,NA,NA,NA,606.637,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,15,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0374_avf_1_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.7181999999880873],2025-07-15_11h39.27.001,100,NA,[2.7181999999880873],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,16,NA,[],25,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,606.6426000000239,NA,NA,NA,611.0686000000238,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,16,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0107_v1_3_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[1.93280000001198],2025-07-15_11h39.27.001,24,NA,[1.93280000001198],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,17,NA,[],93,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,611.0751000000238,NA,NA,NA,615.5241999999881,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,17,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0273_v4_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[1.9558999999761681],2025-07-15_11h39.27.001,92,NA,[1.955800000011891],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,18,NA,[],105,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,615.5306000000238,NA,NA,NA,619.8183,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,18,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avf_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[1.7995999999642436],2025-07-15_11h39.27.001,104,NA,[1.7995999999642436],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,19,NA,[],1,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,619.8251000000238,NA,NA,NA,624.5527,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,19,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0014_iii_1_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[2.2345000000000255],2025-07-15_11h39.27.001,0,NA,[2.2345000000000255],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,20,NA,[5.299699999988093],45,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.299699999988093],NA,624.558,NA,NA,NA,632.3511000000238,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,20,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0462_v1_4_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,44,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,21,NA,[],83,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,632.358,NA,NA,NA,639.7173999999761,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,21,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0092_v1_6_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[4.866899999976113],2025-07-15_11h39.27.001,82,NA,[4.866899999976113],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,22,NA,[5.122599999964223],113,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[5.122599999964223],NA,639.7238999999762,NA,NA,NA,647.3395,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,22,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0478_i_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,112,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,23,NA,[],13,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,647.3441999999881,NA,NA,NA,655.3678000000119,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,23,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/MI_vis/ST/ST_0056_v4_6_MI_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[5.533300000011877],2025-07-15_11h39.27.001,12,NA,[5.533300000011877],0,MI_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,24,NA,[],81,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,655.3713,NA,NA,NA,663.3156000000238,NA,0.65,1,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,24,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0064_v1_2_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[5.449000000000069],2025-07-15_11h39.27.001,80,NA,[5.449000000000069],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,25,NA,[],82,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,663.3193000000119,NA,NA,NA,671.1324999999999,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,25,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0092_iii_1_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[5.316300000011893],2025-07-15_11h39.27.001,81,NA,[5.316300000011893],0,MI_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,26,NA,[],106,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,671.1396000000238,NA,NA,NA,681.7996000000238,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,26,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0465_avl_5_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[8.167600000023867],2025-07-15_11h39.27.001,105,NA,[8.167300000012006],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,27,NA,[6.539100000023836],44,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[6.539100000023836],NA,681.803,NA,NA,NA,690.838,NA,-0.65,0,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,27,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/norm_vis/ST/ST_0460_i_5_NORM_NOST.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,43,NA,[],0,NORM_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,28,NA,[],104,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[],NA,690.8433000000119,NA,NA,NA,700.4975,NA,-0.65,1,NA,-0.425,NA,[],black,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,28,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0462_v1_4_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[7.1663000000119155],2025-07-15_11h39.27.001,103,NA,[7.1663000000119155],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,0,NA,NA,NA,7,TRUE,97
﻿-0.425,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,29,NA,[2.549900000035791],99,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,N_ST,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please look at the following ECG and decide if ST-elevation is present.,NA,[2.549900000035791],NA,700.503,NA,NA,NA,705.5475,NA,0.65,0,NA,-0.425,NA,[],black,-0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,29,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_s0363_v4_2_normal_nst.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,98,NA,[],0,NORM_no_vis,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
﻿-0.45,NA,NA,1,519441,NA,NA,NA,NA,684be77b0765d55495670a71,NA,NA,NA,NA,30,NA,[14.532199999988165],126,NA,NA,68762016d2e96df0d288651a,NA,001,NA,NA,NA,AC,NA,NA,59.88023952096851,NA,NA,0,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,2025-07-15_11h37.34.031,NA,Please IGNORE the following ECG and click on the centre of the visualisation.,NA,[14.532199999988165],NA,705.5551000000238,NA,NA,NA,722.5802,NA,-0.65,0,NA,-0.45,NA,[],red,0.65,2024.2.4,Win32,ECG_X_EXP1_m1_ST,NA,NA,30,0.801425662,NA,NA,NA,NA,exp_resources/pilot_round2_stimuli/no_vis/nvis_0557_v1_3_mi_st.png,0.5,NA,NA,NA,NA,NA,NA,NA,NA,[],2025-07-15_11h39.27.001,125,NA,[],0,AC,NA,NA,NA,NA,ECG_X_EXP1_m1_ST,NA,NA,NA,1,NA,NA,NA,7,TRUE,97
